File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmin_doy2010118_aid0001,tmin,aid0001,2010-04-28,37363,-5.27,2.6600001,"(-5.27,2.6600001)",-0.1989605,0.8110474,0.6577978,0.14,1.25,-0.23,-1.71,-0.6
DAYMET_004_tmin_doy2010119_aid0001,tmin,aid0001,2010-04-29,37363,-6.3099999,6.25,"(-6.3099999,6.25)",0.9648896,1.4348103,2.0586805,1.97,4.52,1.09,-3.03,-0.03
DAYMET_004_tmin_doy2010120_aid0001,tmin,aid0001,2010-04-30,37363,-3.9000001,8.6000004,"(-3.9000001,8.6000004)",1.6665953,1.5133939,2.290361,2.6199999,5.8200002,1.66,-2.72,0.48
DAYMET_004_tmin_doy2010121_aid0001,tmin,aid0001,2010-05-01,37363,-2.02,12.6499996,"(-2.02,12.6499996)",5.9754109,2.6056664,6.7894974,8.0900002,12.6499996,5.75,-2.02,3.8800001
DAYMET_004_tmin_doy2010122_aid0001,tmin,aid0001,2010-05-02,37363,0.52,16.2000008,"(0.52,16.2000008)",9.9509029,2.0355384,4.1434167,11.1300001,14.9700003,9.6800003,4.73,8.5699997
DAYMET_004_tmin_doy2010123_aid0001,tmin,aid0001,2010-05-03,37363,4.5799999,17.7700005,"(4.5799999,17.7700005)",13.6561337,1.7785089,3.1630939,15.0500002,17.7700005,13.5200005,8.8800001,12.5799999
DAYMET_004_tmin_doy2010124_aid0001,tmin,aid0001,2010-05-04,37363,4.5599999,13.7799997,"(4.5599999,13.7799997)",10.5941048,0.9409092,0.8853101,11.0799999,12.5799999,10.5799999,8.5799999,10.0799999
DAYMET_004_tmin_doy2010125_aid0001,tmin,aid0001,2010-05-05,37363,2.0699999,11.9499998,"(2.0699999,11.9499998)",8.2687101,1.3906236,1.9338339,9.0799999,11.6099997,8.3500004,4.8600001,7.3899999
DAYMET_004_tmin_doy2010126_aid0001,tmin,aid0001,2010-05-06,37363,2.0699999,14.29,"(2.0699999,14.29)",10.6167564,1.4723177,2.1677194,11.54,14.1800003,10.7799997,7.1399999,9.7799997
DAYMET_004_tmin_doy2010127_aid0001,tmin,aid0001,2010-05-07,37363,-0.9,10.7700005,"(-0.9,10.7700005)",7.7890444,1.4855891,2.2069751,8.8800001,10.7700005,8.1499996,4.4099998,7.0900002
DAYMET_004_tmin_doy2010128_aid0001,tmin,aid0001,2010-05-08,37363,-1.45,10.75,"(-1.45,10.75)",6.8863759,1.488066,2.2143403,7.6799998,10.0900002,6.73,3.6600001,6.0700002
DAYMET_004_tmin_doy2010129_aid0001,tmin,aid0001,2010-05-09,37363,-6.0900002,8.3100004,"(-6.0900002,8.3100004)",3.2047458,1.4177864,2.0101182,4.0500002,6.21,3.3800001,0.45,2.6099999
DAYMET_004_tmin_doy2010130_aid0001,tmin,aid0001,2010-05-10,37363,-6.71,4.9699998,"(-6.71,4.9699998)",1.0606539,1.2697711,1.6123186,1.92,4.1999998,0.86,-1.9,0.39
DAYMET_004_tmin_doy2010131_aid0001,tmin,aid0001,2010-05-11,37363,-7.6300001,3.74,"(-7.6300001,3.74)",-1.5689822,1.4251679,2.0311036,-0.62,2.0899999,-1.96,-5.1399999,-2.4300001
DAYMET_004_tmin_doy2010132_aid0001,tmin,aid0001,2010-05-12,37363,-5.9699998,7.5599999,"(-5.9699998,7.5599999)",1.641294,1.9997919,3.9991675,3.3199999,7.5599999,1.23,-4.5500002,0.08
DAYMET_004_tmin_doy2010133_aid0001,tmin,aid0001,2010-05-13,37363,-4.46,4.71,"(-4.46,4.71)",1.0518523,1.3951893,1.9465531,2.0799999,4.71,1.03,-2.8699999,0.1
DAYMET_004_tmin_doy2010134_aid0001,tmin,aid0001,2010-05-14,37363,-0.49,10.9499998,"(-0.49,10.9499998)",5.8269582,1.7262288,2.979866,7.1100001,10.8699999,5.7399998,0.85,4.5900002
DAYMET_004_tmin_doy2010135_aid0001,tmin,aid0001,2010-05-15,37363,2.53,13.8400002,"(2.53,13.8400002)",8.2762661,1.2724153,1.6190406,8.8999996,10.8400002,8.1199999,5.6599998,7.5999999
DAYMET_004_tmin_doy2010136_aid0001,tmin,aid0001,2010-05-16,37363,1.55,10.9899998,"(1.55,10.9899998)",7.1216946,1.3137131,1.725842,8.0799999,10.9700003,7.1599998,3.26,6.1500001
DAYMET_004_tmin_doy2010137_aid0001,tmin,aid0001,2010-05-17,37363,-0.47,10.8400002,"(-0.47,10.8400002)",4.8861666,1.8547897,3.440245,6.29,10.5600004,5.0100002,-0.47,3.4200001
DAYMET_004_tmin_doy2010138_aid0001,tmin,aid0001,2010-05-18,37363,2.9000001,9.1999998,"(2.9000001,9.1999998)",5.6064801,1.2998115,1.6895099,6.75,9.1999998,5.25,2.9000001,4.6500001
DAYMET_004_tmin_doy2010139_aid0001,tmin,aid0001,2010-05-19,37363,3.27,9.5200005,"(3.27,9.5200005)",7.6334791,0.7724546,0.596686,8.1800003,9.5200005,7.7600002,5.6799998,7.1799998
DAYMET_004_tmin_doy2010140_aid0001,tmin,aid0001,2010-05-20,37363,1.9299999,11.21,"(1.9299999,11.21)",7.8973088,1.5070597,2.2712289,9.2600002,11.21,7.75,3.49,6.9200001
DAYMET_004_tmin_doy2010141_aid0001,tmin,aid0001,2010-05-21,37363,3.6900001,13.5100002,"(3.6900001,13.5100002)",9.8108845,1.6144357,2.6064025,11.2399998,13.5100002,9.7700005,4.52,8.5500002
DAYMET_004_tmin_doy2010142_aid0001,tmin,aid0001,2010-05-22,37363,4.25,11.0,"(4.25,11.0)",8.3897705,1.3206532,1.7441249,9.54,11.0,8.4799995,4.25,7.1900001
DAYMET_004_tmin_doy2010143_aid0001,tmin,aid0001,2010-05-23,37363,7.8200002,14.1999998,"(7.8200002,14.1999998)",10.760232,1.1249071,1.2654161,11.6499996,14.1999998,10.54,7.8200002,9.9200001
DAYMET_004_tmin_doy2010144_aid0001,tmin,aid0001,2010-05-24,37363,9.1800003,13.5600004,"(9.1800003,13.5600004)",11.4267712,0.9618986,0.925249,11.9899998,13.5600004,11.4700003,9.1800003,10.5699997
DAYMET_004_tmin_doy2010145_aid0001,tmin,aid0001,2010-05-25,37363,11.7200003,16.7199993,"(11.7200003,16.7199993)",14.1754513,0.7289875,0.5314227,14.54,15.7600002,14.1199999,12.5,13.7200003
DAYMET_004_tmin_doy2010146_aid0001,tmin,aid0001,2010-05-26,37363,11.54,18.3299999,"(11.54,18.3299999)",15.5423565,0.9536573,0.9094623,16.2700005,18.3299999,15.5799999,12.5500002,14.7799997
DAYMET_004_tmin_doy2010147_aid0001,tmin,aid0001,2010-05-27,37363,6.8000002,14.3299999,"(6.8000002,14.3299999)",11.5514517,1.5058371,2.2675453,12.8000002,14.3299999,11.8500004,6.8000002,10.2799997
DAYMET_004_tmin_doy2010148_aid0001,tmin,aid0001,2010-05-28,37363,2.9300001,11.1800003,"(2.9300001,11.1800003)",8.1269865,1.490034,2.2202013,9.4700003,11.1800003,7.8600001,3.6900001,7.1500001
